id,loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,credit_age,age,loan_status,probability,prediction
79154,13600,MORTGAGE,75000.0,16.96,0.1235,2,9910,UNDER_FORTY,1,0.4557818243992084,0
87795,7750,RENT,45000.0,13.04,0.1875,0,8632,UNDER_FORTY,1,0.6513370435013441,1
96947,6250,RENT,30000.0,6.6,0.1727,0,5162,UNDER_FORTY,0,0.6372398543346817,1
109660,7200,MORTGAGE,59000.0,8.44,0.1433,1,11097,OVER_FORTY,1,0.49544874655003607,0
77117,4375,OWN,23000.0,18.26,0.1952,0,6926,UNDER_FORTY,1,0.7099297198713157,1
80380,17625,MORTGAGE,70000.0,27.39,0.0971,0,5861,OVER_FORTY,0,0.400212562369628,0
106152,7350,OWN,41000.0,17.39,0.1114,0,9089,OVER_FORTY,0,0.4673631091611063,0
105958,5725,RENT,75000.0,17.95,0.1531,0,7263,UNDER_FORTY,0,0.5220095593975418,0
97488,15000,RENT,80000.0,29.54,0.1727,0,14293,OVER_FORTY,0,0.6257708327814757,1
88117,6500,MORTGAGE,84100.0,12.19,0.1433,0,7383,UNDER_FORTY,0,0.44979910402738565,0
75823,4000,RENT,67954.0,6.0,0.1433,0,5131,UNDER_FORTY,0,0.461338209166001,0
86303,24000,MORTGAGE,84000.0,12.37,0.079,0,7506,UNDER_FORTY,0,0.29237901624829243,0
86537,6000,OWN,25000.0,15.36,0.1114,0,8267,OVER_FORTY,0,0.5135558404052469,0
70147,9500,RENT,50000.0,17.3,0.1064,0,9363,UNDER_FORTY,0,0.45773959191244873,0
72681,14400,MORTGAGE,85000.0,15.71,0.1064,0,5953,UNDER_FORTY,0,0.3730713096105755,0
101421,25000,MORTGAGE,150000.0,9.84,0.1727,0,8237,OVER_FORTY,0,0.4808344622993131,0
102159,7000,RENT,48000.0,12.15,0.1629,0,4096,UNDER_FORTY,1,0.5765001074210193,0
86719,10000,RENT,50000.0,23.98,0.1629,0,4888,UNDER_FORTY,0,0.6151583871131637,0
86737,10000,MORTGAGE,80000.0,13.08,0.1114,0,11705,OVER_FORTY,0,0.39057660479290846,0
83775,7200,MORTGAGE,107000.0,28.33,0.2049,0,7383,UNDER_FORTY,1,0.5999421921139368,0
97503,8575,MORTGAGE,35000.0,10.9,0.1311,0,7171,UNDER_FORTY,0,0.5255318380251094,0
76234,4800,RENT,31000.0,31.43,0.20800000000000002,0,8387,OVER_FORTY,1,0.7520566062195105,1
101159,5600,RENT,69000.0,15.72,0.0662,0,9455,UNDER_FORTY,0,0.26167392880725243,0
98279,10000,MORTGAGE,65000.0,13.5,0.1311,0,9118,OVER_FORTY,0,0.4674305580635604,0
75982,18000,MORTGAGE,68000.0,17.95,0.1235,0,7018,OVER_FORTY,0,0.4640093851888485,0
90767,15250,OWN,43000.0,17.0,0.1212,0,8022,OVER_FORTY,0,0.5073331498655946,0
101853,5000,RENT,35000.0,25.44,0.2149,0,6196,OVER_FORTY,1,0.7349606101764169,1
76552,6625,MORTGAGE,42000.0,3.51,0.1235,0,5983,UNDER_FORTY,1,0.4524684513631784,0
78330,19800,MORTGAGE,93823.0,10.0,0.1235,0,8997,UNDER_FORTY,0,0.411926725253319,0
106226,8000,RENT,25000.0,27.98,0.1629,0,5741,UNDER_FORTY,1,0.696527437734251,1
95451,2600,MORTGAGE,26500.0,20.11,0.1629,0,7475,UNDER_FORTY,0,0.6283634512738171,1
90708,10050,MORTGAGE,30000.0,19.36,0.1212,0,7902,UNDER_FORTY,0,0.5450993219300692,0
99795,5000,RENT,117000.0,12.88,0.2049,0,10489,OVER_FORTY,0,0.567496568998837,0
85520,15000,RENT,78000.0,10.23,0.1114,0,5588,OVER_FORTY,0,0.4052958376346917,0
95559,12000,MORTGAGE,58000.0,6.56,0.08900000000000001,0,8175,UNDER_FORTY,0,0.33675214003379184,0
81422,14400,RENT,85000.0,21.06,0.1311,0,6075,UNDER_FORTY,0,0.48114069810767973,0
106699,11400,MORTGAGE,78000.0,24.08,0.1016,0,11524,OVER_FORTY,0,0.3947442182307031,0
91056,22675,OWN,58789.52,16.68,0.1727,0,10001,UNDER_FORTY,1,0.6101508590598446,0
84928,11000,MORTGAGE,48600.0,19.21,0.1212,0,11889,OVER_FORTY,0,0.49719909416318175,0
98601,10000,MORTGAGE,60000.0,6.28,0.0762,0,10397,UNDER_FORTY,0,0.28735019812178186,0
83238,25000,MORTGAGE,160000.0,11.81,0.1311,0,13319,OVER_FORTY,1,0.3887784498312291,0
93426,11325,OWN,34000.0,22.8,0.1972,0,11462,UNDER_FORTY,1,0.7135115730104987,1
75855,9600,RENT,68000.0,4.15,0.1235,0,7902,UNDER_FORTY,0,0.4347685502743042,0
92213,10000,MORTGAGE,90000.0,13.16,0.1629,0,6988,OVER_FORTY,1,0.5015135376125295,0
89105,2000,RENT,45200.0,24.11,0.1905,0,7353,OVER_FORTY,0,0.648180842095758,1
107060,18000,MORTGAGE,100000.0,11.29,0.0762,0,8479,UNDER_FORTY,0,0.25941393062524626,0
94900,6400,RENT,52000.0,23.86,0.1311,0,7933,UNDER_FORTY,0,0.5304309938589388,0
104850,4000,OWN,30000.0,11.92,0.158,0,7749,OVER_FORTY,0,0.5939980087182479,0
78156,13500,MORTGAGE,61027.0,12.78,0.1522,0,7749,UNDER_FORTY,0,0.5317000382174113,0
105582,10000,RENT,90000.0,9.44,0.1409,0,5284,UNDER_FORTY,0,0.45624815398568774,0
100867,35000,OWN,102000.0,24.65,0.1727,0,13532,OVER_FORTY,0,0.584382874597788,0
97373,7000,MORTGAGE,75192.0,19.79,0.1409,0,8022,UNDER_FORTY,0,0.48110660312203934,0
111569,10000,RENT,38000.0,16.14,0.1114,0,8449,UNDER_FORTY,0,0.5026045635976706,0
76997,9750,RENT,40000.0,3.21,0.1756,0,4066,UNDER_FORTY,0,0.609328383272617,0
77996,5000,OWN,31000.0,13.9,0.1064,0,8053,UNDER_FORTY,0,0.46273103368363544,0
110247,15000,RENT,78000.0,18.14,0.1212,0,8449,UNDER_FORTY,0,0.4628017077034341,0
105434,8400,MORTGAGE,120000.0,20.39,0.1114,0,11036,OVER_FORTY,0,0.3586243217694685,0
107690,9775,MORTGAGE,58500.0,14.73,0.1212,0,6745,UNDER_FORTY,0,0.4495826140323943,0
83366,12000,MORTGAGE,103000.0,17.56,0.1114,0,20016,OVER_FORTY,0,0.38749867424529233,0
84374,8875,MORTGAGE,26000.0,15.42,0.079,0,15115,UNDER_FORTY,0,0.41405343536346745,0
81454,4000,MORTGAGE,75000.0,5.5,0.1212,0,8267,OVER_FORTY,0,0.3770138049324551,0
102657,13000,RENT,50000.0,17.04,0.1114,0,9698,OVER_FORTY,0,0.48190463104683084,0
70912,8000,RENT,93000.0,4.01,0.20800000000000002,0,8359,UNDER_FORTY,0,0.5845509231437492,0
98822,15000,RENT,95000.0,10.18,0.1629,0,6045,UNDER_FORTY,0,0.5178840357574052,0
80587,6000,MORTGAGE,40000.0,17.71,0.1756,0,10610,OVER_FORTY,0,0.6293921179734666,1
94631,14950,RENT,77500.0,12.71,0.1212,0,8022,OVER_FORTY,0,0.44785055675904506,0
83614,3000,MORTGAGE,146000.0,16.18,0.1212,0,7657,OVER_FORTY,0,0.32309587907677767,0
105703,9250,MORTGAGE,28440.0,28.86,0.1629,0,7444,UNDER_FORTY,0,0.6731601907513705,1
86263,11325,RENT,33000.0,24.33,0.1212,0,6441,UNDER_FORTY,0,0.5691775958548513,0
85852,14000,RENT,63000.0,10.04,0.1531,0,9394,UNDER_FORTY,0,0.5496827135110545,0
106614,7000,MORTGAGE,85000.0,12.07,0.0603,0,7810,OVER_FORTY,0,0.20089949384052908,0
109905,13000,MORTGAGE,55566.0,23.86,0.1849,0,7079,UNDER_FORTY,0,0.6390348506895422,1
82710,15000,MORTGAGE,95000.0,26.9,0.1016,0,11128,OVER_FORTY,0,0.3860878485652736,0
96005,22800,MORTGAGE,85000.0,10.62,0.1311,0,6533,UNDER_FORTY,0,0.44379428429215356,0
76009,5375,RENT,22000.0,29.45,0.1155,0,4858,UNDER_FORTY,1,0.5889562966431083,0
85098,3300,MORTGAGE,68000.0,7.87,0.1016,0,10154,OVER_FORTY,0,0.33609518386896053,0
98755,12000,MORTGAGE,74000.0,20.8,0.1531,0,5496,UNDER_FORTY,0,0.5233690888028224,0
111714,21000,MORTGAGE,300000.0,29.54,0.08900000000000001,0,8267,UNDER_FORTY,0,0.2405662853928016,0
105968,3625,RENT,35000.0,27.15,0.1905,0,4766,UNDER_FORTY,0,0.6895774569959938,1
77726,7000,MORTGAGE,36369.96,24.55,0.1825,0,7657,UNDER_FORTY,0,0.6682613402289669,1
93965,10000,MORTGAGE,70000.0,19.1,0.1016,0,12316,UNDER_FORTY,0,0.3918985102339922,0
99288,13600,MORTGAGE,65000.0,23.15,0.1531,0,5406,UNDER_FORTY,0,0.5481415803428255,0
106048,16000,MORTGAGE,55000.0,16.71,0.1777,0,10763,UNDER_FORTY,0,0.620305342184851,0
79762,16000,MORTGAGE,94000.0,17.17,0.1588,0,6411,UNDER_FORTY,0,0.5088816436120746,0
95919,21000,MORTGAGE,107000.0,8.36,0.0762,0,7353,UNDER_FORTY,0,0.24841298190467961,0
72614,35000,MORTGAGE,167000.0,25.65,0.1588,0,8418,UNDER_FORTY,0,0.48944815825066096,0
104104,6000,RENT,30000.0,30.76,0.2295,0,9667,UNDER_FORTY,0,0.7871531816365954,1
101265,28000,RENT,90000.0,22.33,0.1433,0,10944,OVER_FORTY,0,0.5381121625442815,0
75871,12000,MORTGAGE,63000.0,23.77,0.1825,0,14111,OVER_FORTY,1,0.6300119298459428,1
103588,9600,RENT,73000.0,12.58,0.158,0,7141,OVER_FORTY,1,0.5356017718266871,0
82430,6625,MORTGAGE,33000.0,5.27,0.1905,0,4827,UNDER_FORTY,1,0.6369395795978559,1
82884,10000,MORTGAGE,42000.0,22.33,0.0762,0,12377,UNDER_FORTY,0,0.36573027236479205,0
109271,9600,MORTGAGE,57000.0,26.0,0.1531,0,7963,UNDER_FORTY,0,0.5689995374281203,0
95983,20000,RENT,130000.0,11.36,0.0603,0,8602,UNDER_FORTY,0,0.200922115966408,0
74041,12000,RENT,48000.0,7.65,0.1155,0,9149,UNDER_FORTY,0,0.4705931716221624,0
76235,5000,RENT,41000.0,18.67,0.1756,0,6196,UNDER_FORTY,0,0.636576074920018,1
87408,10000,MORTGAGE,40000.0,2.32,0.0762,0,6167,OVER_FORTY,0,0.31081368774024126,0
80248,15000,RENT,53040.0,14.91,0.0971,0,12742,UNDER_FORTY,0,0.43089402076818123,0
92813,6300,RENT,31605.0,9.45,0.1212,0,5223,UNDER_FORTY,0,0.5146823334311686,0
88023,16000,MORTGAGE,51000.0,22.47,0.1409,0,10428,OVER_FORTY,0,0.5612479326657281,0
93021,15000,MORTGAGE,48000.0,23.95,0.1114,0,8905,UNDER_FORTY,0,0.485145607868677,0
80414,12000,MORTGAGE,40000.0,24.27,0.0762,0,11250,OVER_FORTY,1,0.3790433425070799,0
73826,15000,MORTGAGE,100000.0,8.5,0.1305,0,9363,OVER_FORTY,0,0.41302706589208343,0
110039,17325,RENT,40000.0,24.45,0.1972,0,6014,UNDER_FORTY,0,0.719603625587595,1
106502,3000,RENT,45000.0,14.91,0.1727,0,4980,UNDER_FORTY,0,0.5937830068605182,0
94030,9600,RENT,80000.0,16.13,0.1849,0,4522,UNDER_FORTY,0,0.5839525002737175,0
107944,16400,MORTGAGE,65000.0,16.71,0.1433,0,12801,OVER_FORTY,0,0.5274106909315386,0
94106,20000,RENT,80000.0,4.54,0.1409,0,5892,UNDER_FORTY,0,0.47735808009886976,0
108096,18000,RENT,65000.0,22.31,0.1016,0,14933,UNDER_FORTY,0,0.4498894105740882,0
94016,4800,RENT,85000.0,14.75,0.158,0,9149,UNDER_FORTY,1,0.509410419236906,0
107454,8400,MORTGAGE,84000.0,26.99,0.0762,0,11097,UNDER_FORTY,0,0.29803199922640844,0
101741,5000,MORTGAGE,99000.0,17.97,0.1727,0,8114,OVER_FORTY,0,0.5091462718942568,0
107628,12000,MORTGAGE,45000.0,9.13,0.1212,0,7536,UNDER_FORTY,0,0.47293417361135465,0
108491,5000,MORTGAGE,75000.0,19.89,0.158,0,6349,UNDER_FORTY,0,0.5100377822083234,0
74655,9000,RENT,175000.0,6.73,0.0971,0,10185,UNDER_FORTY,0,0.2675123470474149,0
91522,12000,RENT,57000.0,20.8,0.1875,0,7110,UNDER_FORTY,0,0.6523919536222668,1
104670,8000,MORTGAGE,60000.0,21.16,0.158,0,6592,UNDER_FORTY,0,0.5531467696495858,0
100730,12000,RENT,40000.0,9.3,0.1629,0,6745,UNDER_FORTY,0,0.6126038250672025,0
89760,15850,OWN,148000.0,4.8,0.1114,0,9879,OVER_FORTY,0,0.3118675410939837,0
97547,5500,MORTGAGE,25000.0,11.86,0.1629,0,4706,UNDER_FORTY,1,0.6246848476394103,1
92788,10000,RENT,32175.0,8.65,0.1849,0,9575,UNDER_FORTY,0,0.6792945206871531,1
100081,27300,MORTGAGE,62000.0,29.34,0.1016,0,7810,OVER_FORTY,0,0.45127635637991065,0
110143,11450,RENT,63897.0,13.28,0.1433,0,6227,UNDER_FORTY,0,0.5201047724785379,0
76744,12000,RENT,48000.0,8.98,0.0971,0,5953,UNDER_FORTY,0,0.4074203812963511,0
69094,15000,MORTGAGE,68000.0,24.02,0.1064,0,7810,OVER_FORTY,0,0.4260600948594579,0
81074,10000,RENT,90000.0,7.64,0.0662,0,7414,UNDER_FORTY,0,0.23011271755611878,0
91566,7500,RENT,38000.0,7.14,0.1777,0,4188,UNDER_FORTY,0,0.6233326214405714,1
101050,3000,RENT,20000.0,29.1,0.1531,0,12589,UNDER_FORTY,0,0.6922085904147235,1
109659,13500,MORTGAGE,125000.0,11.06,0.1433,0,8206,OVER_FORTY,0,0.421475483990117,0
107598,15000,MORTGAGE,67200.0,24.84,0.21,0,7567,OVER_FORTY,0,0.6698603509989185,1
107604,12000,MORTGAGE,85000.0,16.88,0.0762,0,5284,UNDER_FORTY,0,0.27121366739877323,0
80255,20000,MORTGAGE,130000.0,16.91,0.08900000000000001,0,7353,UNDER_FORTY,0,0.28852157696766456,0
72911,13475,RENT,45558.0,32.62,0.1305,0,6653,UNDER_FORTY,0,0.5843816667376325,0
87631,8000,RENT,78000.0,1.37,0.1727,0,7872,OVER_FORTY,1,0.5270255242394977,0
102140,10000,RENT,35000.0,5.49,0.1972,0,5771,UNDER_FORTY,0,0.6764532002205633,1
78282,1000,MORTGAGE,110000.0,22.55,0.0971,0,10213,UNDER_FORTY,0,0.28101400698686874,0
72008,6000,OWN,40488.0,21.99,0.1064,0,9820,OVER_FORTY,0,0.4614775520152629,0
111963,10000,MORTGAGE,45000.0,8.77,0.1114,0,8298,UNDER_FORTY,0,0.4396016140953254,0
98662,6850,RENT,40400.0,12.8,0.1905,0,7628,OVER_FORTY,0,0.6627716670143063,1
85752,3775,RENT,43000.0,9.71,0.1531,0,10213,UNDER_FORTY,1,0.5605966673220586,0
76835,8000,MORTGAGE,155000.0,17.33,0.1952,0,6988,OVER_FORTY,0,0.5102378458322858,0
78940,18000,MORTGAGE,100000.0,19.85,0.1235,0,11309,OVER_FORTY,0,0.4322923969503183,0
80766,10000,MORTGAGE,50000.0,10.18,0.158,0,8724,UNDER_FORTY,0,0.5559739254197685,0
94112,17000,MORTGAGE,60000.0,18.22,0.0662,0,12377,UNDER_FORTY,0,0.2899018388609707,0
111131,3000,RENT,36000.0,25.37,0.1905,0,6806,UNDER_FORTY,1,0.6837402362377379,1
96063,15000,MORTGAGE,65000.0,14.07,0.1114,0,7994,OVER_FORTY,0,0.42079068617117676,0
87781,15250,MORTGAGE,94736.98,3.22,0.0662,0,6988,UNDER_FORTY,0,0.2090936634453702,0
93316,8000,MORTGAGE,52000.0,7.52,0.1016,0,5741,UNDER_FORTY,0,0.3767220387901925,0
109221,21250,RENT,48000.0,27.4,0.1433,0,7933,UNDER_FORTY,0,0.6117362153082058,0
109629,13200,OWN,50000.0,13.13,0.1311,0,6227,UNDER_FORTY,0,0.498114564907915,0
102826,10000,RENT,75000.0,6.69,0.1727,0,8967,UNDER_FORTY,0,0.5543579387794104,0
98921,10000,OWN,90000.0,10.12,0.0662,0,11736,OVER_FORTY,0,0.22476774213629855,0
109297,14400,OWN,67000.0,11.48,0.1409,0,10975,UNDER_FORTY,0,0.49719735523143876,0
78019,9500,MORTGAGE,60000.0,15.18,0.1885,0,11036,UNDER_FORTY,0,0.6149179152308029,0
109423,28000,MORTGAGE,220000.0,8.91,0.0762,0,12377,OVER_FORTY,0,0.20167784509560996,0
102519,6000,MORTGAGE,65000.0,2.14,0.1016,0,7444,UNDER_FORTY,0,0.3361810286908164,0
73341,10000,RENT,75000.0,13.1,0.1064,0,12801,UNDER_FORTY,1,0.40608177227371944,0
99889,10000,RENT,39000.0,28.52,0.1433,0,7719,UNDER_FORTY,0,0.6184786509239548,0
104037,15875,RENT,36000.0,20.5,0.158,0,6227,OVER_FORTY,0,0.6478880303510857,1
105431,3000,MORTGAGE,28000.0,3.56,0.1629,0,7383,UNDER_FORTY,0,0.5824623066215258,0
97241,21575,RENT,55000.0,9.57,0.1433,0,6806,UNDER_FORTY,0,0.5463050790924867,0
90221,24600,MORTGAGE,68000.0,12.26,0.1114,0,7536,UNDER_FORTY,0,0.42259916383097135,0
105671,7500,MORTGAGE,112500.0,22.24,0.08900000000000001,0,9848,UNDER_FORTY,0,0.2974951284572662,0
96467,14000,RENT,40000.0,24.87,0.1016,0,5588,UNDER_FORTY,0,0.4899090447791909,0
86242,7200,RENT,100000.0,10.18,0.1311,0,11281,UNDER_FORTY,0,0.42539349673404797,0
76640,15000,MORTGAGE,44824.0,16.38,0.1825,0,4827,UNDER_FORTY,1,0.6363594133711599,1
83944,6075,OWN,21238.8,20.23,0.1016,0,13593,UNDER_FORTY,0,0.5237746325913573,0
74944,10000,MORTGAGE,40000.0,14.13,0.1235,0,6957,UNDER_FORTY,0,0.5008586013736701,0
87456,9450,RENT,27583.0,9.27,0.1212,0,13319,OVER_FORTY,0,0.5580542994371475,0
79416,14600,RENT,50000.0,24.08,0.1522,0,5437,UNDER_FORTY,0,0.6031665885380089,0
90841,16000,MORTGAGE,51240.0,13.09,0.1212,0,9667,UNDER_FORTY,1,0.48047958509816113,0
98935,21000,MORTGAGE,140000.0,17.42,0.0603,0,7749,UNDER_FORTY,0,0.19106718141520104,0
104195,9600,MORTGAGE,75000.0,10.19,0.1114,0,6258,UNDER_FORTY,1,0.3785631378320059,0
105182,11500,RENT,35000.0,32.81,0.1727,0,5649,UNDER_FORTY,1,0.7000699013555719,1
72977,16000,RENT,50000.0,27.34,0.1368,0,13258,UNDER_FORTY,0,0.5926187598283863,0
94359,12000,MORTGAGE,80000.0,15.78,0.1905,0,6898,UNDER_FORTY,0,0.5852471304452721,0
91569,10000,RENT,68000.0,14.77,0.1531,0,6957,OVER_FORTY,0,0.5390887202981153,0
98667,12000,MORTGAGE,95000.0,13.16,0.158,0,6837,UNDER_FORTY,0,0.4883086703786598,0
110541,12175,MORTGAGE,35000.0,12.31,0.1409,0,7291,OVER_FORTY,0,0.5645151383661705,0
99981,8875,RENT,35000.0,7.47,0.1849,0,4827,UNDER_FORTY,0,0.6535928101527191,1
102627,12000,RENT,55000.0,28.5,0.1905,0,7688,UNDER_FORTY,0,0.6814549699392517,1
81789,5000,MORTGAGE,55000.0,15.4,0.0603,0,7780,OVER_FORTY,0,0.23627351440710354,0
87186,35000,MORTGAGE,285000.0,20.65,0.1629,0,16241,OVER_FORTY,0,0.43389100638211187,0
85902,25975,RENT,58000.0,30.33,0.1433,0,10275,OVER_FORTY,1,0.6074803220666889,0
84199,9925,MORTGAGE,28980.0,23.52,0.0762,0,14050,UNDER_FORTY,0,0.4128147122188392,0
101081,14000,RENT,68000.0,12.16,0.1531,0,11950,UNDER_FORTY,0,0.5507377844542586,0
93051,13250,MORTGAGE,60000.0,24.55,0.158,0,6349,UNDER_FORTY,0,0.5748430289421744,0
91030,15500,MORTGAGE,120000.0,8.48,0.1114,0,7963,UNDER_FORTY,0,0.33862405465313894,0
106720,10075,MORTGAGE,56000.0,12.21,0.158,0,8418,OVER_FORTY,0,0.5476473411755539,0
88214,1200,RENT,35000.0,2.26,0.1433,0,5649,UNDER_FORTY,0,0.4996389457474021,0
87226,24000,OWN,89873.0,19.57,0.1114,0,10824,UNDER_FORTY,0,0.4154328761193652,0
97966,8500,MORTGAGE,55000.0,19.61,0.158,0,7902,OVER_FORTY,0,0.5640590002735442,0
104123,13000,MORTGAGE,95000.0,19.62,0.0662,0,7383,UNDER_FORTY,0,0.23758881092183629,0
77940,4000,RENT,39000.0,8.52,0.1305,0,7628,UNDER_FORTY,0,0.507992887169764,0
79919,2150,MORTGAGE,45000.0,6.88,0.1825,0,9210,OVER_FORTY,0,0.5727929734319342,0
76102,17500,MORTGAGE,63000.0,7.09,0.0662,0,7506,OVER_FORTY,0,0.2546742738837734,0
77128,6250,RENT,55000.0,14.49,0.1885,0,10824,OVER_FORTY,0,0.6333631509651797,1
95761,18000,MORTGAGE,100000.0,3.91,0.1016,0,7322,OVER_FORTY,0,0.32083431616515484,0
77168,18000,MORTGAGE,135000.0,5.86,0.0971,0,7202,UNDER_FORTY,0,0.28189262759537825,0
76907,10000,OWN,109636.0,12.7,0.1305,0,8267,UNDER_FORTY,0,0.4008374169471882,0
68644,13200,RENT,68000.0,16.04,0.1588,0,6684,UNDER_FORTY,0,0.5623944475560372,0
